,category,reviewTitle,rating,relevanceScore
6901,beli-harddisk-eksternal,5 bintang,5,20.06
6902,beli-harddisk-eksternal,Keren,5,19.9
6903,beli-harddisk-eksternal,terimakasih,4,19.86
6904,beli-harddisk-eksternal,Barang oke sesuai gambar,4,19.86
6905,beli-harddisk-eksternal,GOOD,4,19.81
6906,beli-harddisk-eksternal,"Sangat puas + bonusnya, recomended seller",5,19.5
6907,beli-harddisk-eksternal,Barang Bagus,5,19.5
6911,beli-harddisk-eksternal,WD My Passport ULTRA New Design 1TB,5,17.61
6912,beli-harddisk-eksternal,Bintang Empat,4,17.57
6930,beli-harddisk-eksternal,Recommended product dah,5,28.01
6931,beli-harddisk-eksternal,Sangat mudah berbelanja di Lazada,5,28.01
6932,beli-harddisk-eksternal,Horee.. Barang Pesanan sdh sampai,5,27.59
6935,beli-harddisk-eksternal,Bagus dan Cepat,5,27
6937,beli-harddisk-eksternal,Bagus,4,20.07
6948,beli-harddisk-eksternal,Bagus sih,4,23.9
6950,beli-harddisk-eksternal,Cip,5,20.51
6951,beli-harddisk-eksternal,Barang bagus,5,19.82
6952,beli-harddisk-eksternal,Mudah,5,18.01
6961,beli-harddisk-eksternal,barang keren,5,20.76
6963,beli-harddisk-eksternal,Suka banget,4,17.61
6976,beli-harddisk-eksternal,Bagus tapi...,5,31.09
6978,beli-harddisk-eksternal,Memuaskan,4,29.92
6979,beli-harddisk-eksternal,Hadiah tidak sesuai,5,28.95
6980,beli-harddisk-eksternal,Keren,5,27
6981,beli-harddisk-eksternal,mantap,5,27
6982,beli-harddisk-eksternal,Good job,5,27
6988,beli-harddisk-eksternal,Bagus 👍👍👍,5,22.49
6989,beli-harddisk-eksternal,memuaskan,4,21.51
6990,beli-harddisk-eksternal,Mantap Recomended Seller,5,21.51
6991,beli-harddisk-eksternal,Sangat Bagus,5,21.39
6992,beli-harddisk-eksternal,Good,5,21.33
6993,beli-harddisk-eksternal,Pengiriman cepat,5,20.71
6994,beli-harddisk-eksternal,WD My Passport New Design 2TB,4,20.51
6995,beli-harddisk-eksternal,WD Good,5,20.12
6996,beli-harddisk-eksternal,sampai dengan selamat,4,19.5
6997,beli-harddisk-eksternal,ok,4,19.5
7002,beli-harddisk-eksternal,So far so good,5,17.63
7003,beli-harddisk-eksternal,Good things,5,17
7005,beli-harddisk-eksternal,terbaik,5,15.64
7027,beli-harddisk-eksternal,Nice,4,30.75
7028,beli-harddisk-eksternal,Horee.. Barang Pesanan sdh sampai,5,30.09
7029,beli-harddisk-eksternal,Pengiriman cepat tepat waktu,4,30.02
7030,beli-harddisk-eksternal,Mantep banget,5,29.01
7033,beli-harddisk-eksternal,kualitas barang bagus dan menarik,5,23.25
7035,beli-harddisk-eksternal,bagus dan cepat pengirimannya,4,22.31
7036,beli-harddisk-eksternal,Bagus barang nya,5,22
7052,beli-harddisk-eksternal,bagus,5,27.34
7053,beli-harddisk-eksternal,WD My Passport 2TB New Design Orange,4,27
7054,beli-harddisk-eksternal,WD Harddisk New Design 2TB,5,27
7055,beli-harddisk-eksternal,mantap mantap,5,20.51
7057,beli-harddisk-eksternal,Very Good..,5,19.94
7059,beli-harddisk-eksternal,Good seller,5,17.46
7071,beli-harddisk-eksternal,Bagus,5,31.38
7073,beli-harddisk-eksternal,cepat sampai tapi antivirus ga bisa,4,30.75
7074,beli-harddisk-eksternal,Produk bagus..,5,30.41
7075,beli-harddisk-eksternal,ontime,5,30.34
7076,beli-harddisk-eksternal,Produk sesuai dengan yang diiklankan,5,30
7078,beli-harddisk-eksternal,Bagus,5,28.01
7080,beli-harddisk-eksternal,TOP!,5,27.7
7081,beli-harddisk-eksternal,Thanks,4,27.56
7085,beli-harddisk-eksternal,Packing Rapi,5,21.29
7086,beli-harddisk-eksternal,NICE,5,20.51
7088,beli-harddisk-eksternal,"Thanks LAZADA ,Thanks KENKEZ",4,20.51
7091,beli-harddisk-eksternal,WD Pasport ultra 2 TB,4,19.84
7092,beli-harddisk-eksternal,Sesuai ekspetasi,5,19.59
7093,beli-harddisk-eksternal,Bagus,5,19.5
7094,beli-harddisk-eksternal,ok,4,19.5
7101,beli-harddisk-eksternal,Bagus,5,17
7120,beli-harddisk-eksternal,"Good, sesuai deskripsi",4,31.29
7122,beli-harddisk-eksternal,PUas,5,29.01
7123,beli-harddisk-eksternal,Bagus packing rapi,4,22
13,beli-harddisk-eksternal,Pesanan tidak tepat waktu,1,31.51
15,beli-harddisk-eksternal,Cara mendapatkan garansi,1,22.67
34,beli-harddisk-eksternal,Cape deh!,1,20.51
50,beli-harddisk-eksternal,Spesifikasi utama terdapat intel core i5,1,19.5
168,beli-harddisk-eksternal,"barang pecah dikirim, payah ni seller",1,33.55
173,beli-harddisk-eksternal,Pengiriman,2,24.38
179,beli-harddisk-eksternal,Parah,1,22.35
180,beli-harddisk-eksternal,"pengiriman lama pisan,  katanya dr kurir, pengirimannya ga pake exspres",1,21.51
224,beli-harddisk-eksternal,FLASHDISK BEKAS WKWKWK  :D,1,27.66
225,beli-harddisk-eksternal,Sering corrupt,2,19.97
294,beli-harddisk-eksternal,Kalo mau cicilan gmn caranya?,1,15.05
364,beli-harddisk-eksternal,Beda sama yg dikirimin,1,27.34
395,beli-harddisk-eksternal,Kurang puas,2,21.51
401,beli-harddisk-eksternal,Barang tidak sampai,1,27
404,beli-harddisk-eksternal,Barang CACAT!!!,1,22.94
405,beli-harddisk-eksternal,Kecewa,1,21.51
406,beli-harddisk-eksternal,Kecewa,1,19.5
409,beli-harddisk-eksternal,KECEWA SANGAT KECEWA,1,17
411,beli-harddisk-eksternal,Barang rusak tdk bisa dgunakan,1,30.51
412,beli-harddisk-eksternal,"Bukan barang asli, produk abal-abal.",1,28.92
415,beli-harddisk-eksternal,Kurang baik,1,20.51
419,beli-harddisk-eksternal,produk tidak sesuai gambar,1,19.5
439,beli-harddisk-eksternal,Remote ada tombol yang tidak fungsi,2,29.01
442,beli-harddisk-eksternal,Komplen,1,18.77
452,beli-harddisk-eksternal,Klu cicilan,1,16.32
465,beli-harddisk-eksternal,kecewa..,1,31.29
538,beli-harddisk-eksternal,Kecewa tidak sesuai yang ditawarkan,2,31.85
612,beli-harddisk-eksternal,Beda Warna,2,21.51
618,beli-harddisk-eksternal,Dua Bintang,2,22
647,beli-harddisk-eksternal,USB Naruto 2.0 8GB Flash Drive Flash Disk Memory - Orange,2,20.51
686,beli-harddisk-eksternal,Tidak sesuai,1,23.01
724,beli-harddisk-eksternal,Lamban.,1,27.44
726,beli-harddisk-eksternal,Barang belum sampai,1,17.53
731,beli-harddisk-eksternal,Kecewa,1,20.5
863,beli-harddisk-eksternal,TV ichico,1,21.71
957,beli-harddisk-eksternal,Pesanan belom diterim,1,27.06
960,beli-harddisk-eksternal,Produk kualitas zooonk,1,21.51
966,beli-harddisk-eksternal,Satu bintang,1,17.7
967,beli-harddisk-eksternal,Satu bintang,1,17.7
997,beli-harddisk-eksternal,Produk tidak dapat difungsikan,1,30.97
1000,beli-harddisk-eksternal,Ragu,1,22.4
1045,beli-harddisk-eksternal,Terimakasih lazada barang sudah di terima,1,30.53
1050,beli-harddisk-eksternal,komplain,1,25.41
1052,beli-harddisk-eksternal,Tanya,1,25.09
1056,beli-harddisk-eksternal,Belum diterima,1,24.67
1059,beli-harddisk-eksternal,Bener tah bohong,2,24.26
1064,beli-harddisk-eksternal,Saya tidak jadi membeli,1,23.01
1066,beli-harddisk-eksternal,Tanya tanya dulu,2,22.81
1067,beli-harddisk-eksternal,ga bisa dipakai,1,21.51
1068,beli-harddisk-eksternal,tidak berpungsi,1,21.51
1070,beli-harddisk-eksternal,kecewa,1,21.51
1071,beli-harddisk-eksternal,Tertypu,2,21.51
1072,beli-harddisk-eksternal,Barangnya tidak datang ke saya !,1,21.51
1073,beli-harddisk-eksternal,tak perlu tulis 3 Tb drive,1,21.5
1075,beli-harddisk-eksternal,Pembatalan,1,20.5
1083,beli-harddisk-eksternal,Hoax penipuan,1,15.02
1103,beli-harddisk-eksternal,Kecewa,1,24.25
1156,beli-harddisk-eksternal,PENIPU!,1,20.51
1185,beli-harddisk-eksternal,keweca,1,20.01
1193,beli-harddisk-eksternal,Kable power tidak conect,1,17.57
1238,beli-harddisk-eksternal,Orderan,1,20.4
1245,beli-harddisk-eksternal,klaim garansi,2,23.01
1299,beli-harddisk-eksternal,Produk Tidak Sesuai Dengan Deskripsi,1,23.47
1324,beli-harddisk-eksternal,Harddisk Rusak,1,20.51
1424,beli-harddisk-eksternal,Garansi,1,19.5
1428,beli-harddisk-eksternal,dibatalin deh,1,20.5
1434,beli-harddisk-eksternal,Pengiriman lama,2,22
1454,beli-harddisk-eksternal,Tidak dapat terbaca di laptop maupun PC,1,32.54
1499,beli-harddisk-eksternal,barangnya rusak,1,21.51
1585,beli-harddisk-eksternal,Kecewa,1,20.49
1650,beli-harddisk-eksternal,Produk tidak sesuai dengan rincian,1,31.67
1691,beli-harddisk-eksternal,Mengecewakan,2,20.36
1733,beli-harddisk-eksternal,Ubah metode kirim,1,17.54
1742,beli-harddisk-eksternal,Unrecommended Seller,1,17.52
1938,beli-harddisk-eksternal,kecil,2,21.51
2333,beli-harddisk-eksternal,Produk sampah!,1,20.51
2334,beli-harddisk-eksternal,Dibatalkan,1,31.06
2856,beli-harddisk-eksternal,Kecewa,1,15.51
2933,beli-harddisk-eksternal,Salah barang yg di kirim,1,23.01
3228,beli-harddisk-eksternal,"Barang penyok, no powerbank, manual bhs cina",1,28.01
3269,beli-harddisk-eksternal,Batalkan pesanan,1,23.84
3283,beli-harddisk-eksternal,Gak di proses sama sekali,1,31.42
3299,beli-harddisk-eksternal,Kenapa selalu di batal kan ?,1,28.95
3302,beli-harddisk-eksternal,Slah pikir,1,28.22
3345,beli-harddisk-eksternal,kecewa,1,22.49
3352,beli-harddisk-eksternal,Kabel USB,2,21.51
3365,beli-harddisk-eksternal,kaga cepet,2,21.51
3414,beli-harddisk-eksternal,Tidak puas,1,20.51
3446,beli-harddisk-eksternal,Salah kira,1,18.62
3459,beli-harddisk-eksternal,Kurang memuaskan,2,17.62
3642,beli-harddisk-eksternal,kecewa bngt...,1,29.99
3678,beli-harddisk-eksternal,barang rongsok,1,17.51
3696,beli-harddisk-eksternal,Jelek,1,24.79
3698,beli-harddisk-eksternal,Buruk,1,20.51
3699,beli-harddisk-eksternal,Kecewa,1,20.51
3704,beli-harddisk-eksternal,Sedikit kecewa,2,20.51
3733,beli-harddisk-eksternal,Retur,1,32.63
3776,beli-harddisk-eksternal,sedikit kecewa,1,28.79
3778,beli-harddisk-eksternal,Barang Tidak Sesuai Gambar - Not Recommended !,1,27.9
3779,beli-harddisk-eksternal,Pesanan Ditolak,1,27.08
3781,beli-harddisk-eksternal,Beda Ukuran & Beda Warna,1,27
3784,beli-harddisk-eksternal,Hard case 3.5 inch,2,26.98
3798,beli-harddisk-eksternal,Tidak puas,2,20.51
3802,beli-harddisk-eksternal,Kecewa,1,20.51
3834,beli-harddisk-eksternal,judul tidak sesuai barang,1,17.1
3879,beli-harddisk-eksternal,Penipu ulung,1,17.57
3880,beli-harddisk-eksternal,Bohong,1,17.55
3897,beli-harddisk-eksternal,Produk KW,1,24.26
3952,beli-harddisk-eksternal,barang nya cepat rusak,1,21.51
3983,beli-harddisk-eksternal,Salah Kirim,1,28.01
4003,beli-harddisk-eksternal,barang tidak sesuai,1,33.56
4166,beli-harddisk-eksternal,Kecewa,1,28.01
4181,beli-harddisk-eksternal,"kualitas sangat mengecewakan,  susah conect.  harus berkali2 di colok baru conect",1,21.51
4198,beli-harddisk-eksternal,Bagus,1,16.51
4239,beli-harddisk-eksternal,jelek,1,20.51
4270,beli-harddisk-eksternal,Sesuai Harga,2,29.01
4271,beli-harddisk-eksternal,Hati-hati barang palsu,1,28.01
4297,beli-harddisk-eksternal,Hardisk external abal-abal,1,21.9
4337,beli-harddisk-eksternal,Nanya,1,21.37
4349,beli-harddisk-eksternal,Pengiriman lambat,1,27.69
4378,beli-harddisk-eksternal,mas kenkez saya mau retur barang karena yg dikirim beda yaitu single bay alias isi satu hdd seharusnya dual bay gimana ini seller kok salah kirim.barang apa tidak dicek dahulu cara retur gimana,1,29.01
4417,beli-harddisk-eksternal,kecewa,1,20.51
4439,beli-harddisk-eksternal,Tidak sesuai,2,21.51
4443,beli-harddisk-eksternal,BARANG Tidak sesuai,1,20.51
4447,beli-harddisk-eksternal,Bagus tapi,2,20.51
4544,beli-harddisk-eksternal,Mengecewakan,1,24.45
4545,beli-harddisk-eksternal,Iklan tidak sesui brg,1,20.44
5261,beli-harddisk-eksternal,pesanan,2,29.46
5301,beli-harddisk-eksternal,Kecewa,2,21.92
5330,beli-harddisk-eksternal,Kecewa,1,20.51
5351,beli-harddisk-eksternal,Cukup,2,20.51
5586,beli-harddisk-eksternal,flashdisk tidak bisa digunakan,1,21.29
5639,beli-harddisk-eksternal,sedih,2,22.49
5679,beli-harddisk-eksternal,Mengecewakan,1,20.15
5683,beli-harddisk-eksternal,Gambar dan judul ga sama ??,1,22.13
5684,beli-harddisk-eksternal,Bingung,1,21.52
5685,beli-harddisk-eksternal,Beneran ga nih??,2,21.27
5686,beli-harddisk-eksternal,"ini 48 inchi ,apa 24 inchi..",1,20.85
5688,beli-harddisk-eksternal,Ga jelas.,1,17.52
5689,beli-harddisk-eksternal,Barang tidak sesuai discription,1,17.51
5775,beli-harddisk-eksternal,Kecewa..,1,32.71
5776,beli-harddisk-eksternal,Satu bintang,1,32.29
5787,beli-harddisk-eksternal,Netbook lumayan.,2,31.18
5847,beli-harddisk-eksternal,Pesanan BELUM DITERIMA,1,28.01
5916,beli-harddisk-eksternal,Kecewa,1,33.39
5919,beli-harddisk-eksternal,Kecewa,2,31.26
5920,beli-harddisk-eksternal,tidak cocok,1,29.37
5921,beli-harddisk-eksternal,kecewa,1,28.86
5928,beli-harddisk-eksternal,Flashdisk rusak,1,23.84
5929,beli-harddisk-eksternal,Dua Bintang,2,23.84
5931,beli-harddisk-eksternal,harga,2,23.84
5938,beli-harddisk-eksternal,Bad,1,23.01
5940,beli-harddisk-eksternal,Lelah menunggu,1,23.01
5949,beli-harddisk-eksternal,Kecewa,1,21.47
6022,beli-harddisk-eksternal,Barang belum di kirim,1,20.45
6072,beli-harddisk-eksternal,Tidak sesuai dengan gambar untuk pembayaran,1,21.75
6087,beli-harddisk-eksternal,Satu bintang,1,31.03
6088,beli-harddisk-eksternal,kw ni nyesel belinya,1,27.92
6089,beli-harddisk-eksternal,Kecewa,1,23.78
6090,beli-harddisk-eksternal,Flashdisk Error,1,23.57
6093,beli-harddisk-eksternal,Flasdick Error,1,22.66
6094,beli-harddisk-eksternal,Ini bener 64 atau TIDAK,1,21.35
6096,beli-harddisk-eksternal,Ini flash disk palsu tidak bisa diisi game 30gb,1,20.29
6140,beli-harddisk-eksternal,Sangat kecewa,1,32.35
6271,beli-harddisk-eksternal,makelar,1,19.5
6428,beli-harddisk-eksternal,Barangnya kapan sampai ?,1,32.16
6470,beli-harddisk-eksternal,Tak jelas,1,22.07
6481,beli-harddisk-eksternal,Barang belum datang,1,20.51
6583,beli-harddisk-eksternal,KECEWA,1,22
6585,beli-harddisk-eksternal,Barang palsu,1,30.27
6620,beli-harddisk-eksternal,Pesanan belum di terima,1,28.01
6621,beli-harddisk-eksternal,pesanan belum di terima,1,27.75
6694,beli-harddisk-eksternal,kecewa,1,31.64
6711,beli-harddisk-eksternal,seller tidak recommended...!!!,1,27.33
6723,beli-harddisk-eksternal,"Pengiriman ok, kenyamanan buruk",1,22.09
6740,beli-harddisk-eksternal,Barang belum sampai,2,17.58
6784,beli-harddisk-eksternal,performa kurang baik,1,28.25
6816,beli-harddisk-eksternal,lumayan kecewa,2,32.05
6887,beli-harddisk-eksternal,MENGECEWAKAN,2,27.52
6977,beli-harddisk-eksternal,"Bagus, tapi..",2,30.93
6987,beli-harddisk-eksternal,kecewa banget,1,22.91
7038,beli-harddisk-eksternal,Hard disk bermasalah,1,20.92
7079,beli-harddisk-eksternal,Dibatalkan sepihak,1,28.01
7166,beli-harddisk-eksternal,Warna tidak sesuai,1,20.51
7416,beli-harddisk-eksternal,Barang mantap,2,22.61
7468,beli-harddisk-eksternal,Cepet sampai,2,19.5
7469,beli-harddisk-eksternal,Kecewa,2,19.5
7471,beli-harddisk-eksternal,Pengiriman lama,2,19.47
7836,beli-harddisk-eksternal,Barang Abal - Abal,1,27.26
7837,beli-harddisk-eksternal,BARANG TIDAK BERFUNGSI,1,25.05
7841,beli-harddisk-eksternal,KOMPLAIN,1,23.98
7846,beli-harddisk-eksternal,Barang sudah sampai,2,21.83
7864,beli-harddisk-eksternal,Kok jadi penjual penipu sih,1,15.03
7882,beli-harddisk-eksternal,BEKAS,1,25.09
7887,beli-harddisk-eksternal,BARANG BEKAS UDAH ADA ISI,1,22.61
7908,beli-harddisk-eksternal,Sitem pengiriman,2,30.51
7967,beli-harddisk-eksternal,Kcwa,1,20.43
7991,beli-harddisk-eksternal,seller bohong,1,29.44
8012,beli-harddisk-eksternal,klaim garansi,1,21.51
8029,beli-harddisk-eksternal,Menarik tapi tak indah,2,31.33
8053,beli-harddisk-eksternal,penyesuaian harga,2,20.51
8086,beli-harddisk-eksternal,System pengiriman tidak sesuai dengan ekspektasi,1,32.54
8089,beli-harddisk-eksternal,Pesanan ngaret,1,28.26
8120,beli-harddisk-eksternal,Pesanan Belum Juga Sampai,1,20.51
8140,beli-harddisk-eksternal,partisi,1,20.51
8181,beli-harddisk-eksternal,Bad seller dan barang tidak sampai,2,32.45
8225,beli-harddisk-eksternal,Ulasan tv panasonic,1,27.93
8227,beli-harddisk-eksternal,Barang yang saya terima cacat,2,20.51
8237,beli-harddisk-eksternal,Pelayanan Lazada belakangan memburuk,1,31.48
8252,beli-harddisk-eksternal,barang tidak sesuai,1,27
8294,beli-harddisk-eksternal,kecewa dengan kualitas produknya,1,28.01
8301,beli-harddisk-eksternal,Tidak sesuai diskripsi,1,26.78
8309,beli-harddisk-eksternal,Kualitas jelek,1,22
8310,beli-harddisk-eksternal,Barang bermasalah,1,22
8325,beli-harddisk-eksternal,Kurang Puas,2,31.26
8347,beli-harddisk-eksternal,harddisk cepat panas,1,24.61
8370,beli-harddisk-eksternal,Teliti lagi,1,29
9149,beli-harddisk-eksternal,USB WRITE PROTECTED,1,29.99
9150,beli-harddisk-eksternal,sedikit kecewa dengan produk,1,28.01
9152,beli-harddisk-eksternal,barang yang di kirim tidak sesuai warna dan nama si pembeli tidak sesuai nama asli,1,27.44
9153,beli-harddisk-eksternal,sedih,1,20.51
9156,beli-harddisk-eksternal,barang tidak sesuai,1,19.93
9164,beli-harddisk-eksternal,"MBA BARANG tulisannya sudah diterima tetapi kok saya belum mendapatkan barangnya ya,,",2,24.25
9165,beli-harddisk-eksternal,packing rapih .cepat sampai .,1,19.99
9167,beli-harddisk-eksternal,Penipuan,1,19.95
9168,beli-harddisk-eksternal,kecewa,1,17.79
9417,beli-harddisk-eksternal,Barang berbeda,1,19.5
9454,beli-harddisk-eksternal,Usb toshiba palsu dan rusak,1,28.01
9458,beli-harddisk-eksternal,Kecewa,1,18.26
9470,beli-harddisk-eksternal,Barang palsu,1,18.26
9471,beli-harddisk-eksternal,Kecewa parahhh !!!!,1,28.01
9478,beli-harddisk-eksternal,Beli Flashdisk Dikirim Powerbank,1,31.76
9500,beli-harddisk-eksternal,Halah..,1,30.28
9504,beli-harddisk-eksternal,Tv layarnya koclak,1,25.36
9505,beli-harddisk-eksternal,"tidak bisa menerima sinyal dgn jelas,, gambar dan warna kurang terang",2,24.84
9547,beli-harddisk-eksternal,Hardisk tidak ada merk,1,20.51
9689,beli-harddisk-eksternal,Barang mengecewakan,1,20.51
9691,beli-harddisk-eksternal,harga naik drastis,2,20.51
9775,beli-harddisk-eksternal,"BARANG RUSAK DAN TIDAK DAPAT DIGUNAKAN, SANGAT KECEWA!!",1,18.12
9792,beli-harddisk-eksternal,casing,2,20.51
9793,beli-harddisk-eksternal,Lama,1,20.38
9899,beli-harddisk-eksternal,"kecewa, barang ga dateng",1,25.05
9911,beli-harddisk-eksternal,hardisk seagate,2,21.51
9951,beli-harddisk-eksternal,Flashdisk 4 gb tidak berfungsi optimal,1,32.01
9952,beli-harddisk-eksternal,Barang jelek,1,31.76
9954,beli-harddisk-eksternal,Paraaaaah,1,23.84
9969,beli-harddisk-eksternal,Tidak sesuai pesanan,1,33.12
9970,beli-harddisk-eksternal,Barang palsu,1,31.76
9971,beli-harddisk-eksternal,Sering error....,1,29
9976,beli-harddisk-eksternal,Dua Bintang,2,23.01
9979,beli-harddisk-eksternal,Ga mutu,1,20.51
9993,beli-harddisk-eksternal,Kecewa berat,1,17.56
10007,beli-harddisk-eksternal,Hdd nya tidak pake Hdd toshiba,2,33.1
10016,beli-harddisk-eksternal,tidak sesuai dgn spec,1,29.01
10033,beli-harddisk-eksternal,Tolong di Cek lagi gan kualitas barangnya,2,20.46
10036,beli-harddisk-eksternal,kualitas,1,23.01
10037,beli-harddisk-eksternal,Tanya,1,18.3
10112,beli-harddisk-eksternal,corupt file,1,31.33
10122,beli-harddisk-eksternal,kecewa,1,21.51
10123,beli-harddisk-eksternal,Sangat buruk,1,20.51
10125,beli-harddisk-eksternal,flashdisk toshiba 16 gb,1,20.51
10153,beli-harddisk-eksternal,Terikirim,1,30.42
10156,beli-harddisk-eksternal,flasdisk thosiba 64gb,1,20.51
10162,beli-harddisk-eksternal,BAD,1,22.36
10163,beli-harddisk-eksternal,pesanan cepat sampai,2,20.09
10174,beli-harddisk-eksternal,Gak nyampe,1,17.45
10389,beli-harddisk-eksternal,tidak banyak manfaat,1,20.51
10391,beli-harddisk-eksternal,Flashdisk nya BELUM DATANG.,1,20.51
10437,beli-harddisk-eksternal,Lama,1,20.51
10461,beli-harddisk-eksternal,gak bs dipakai..,1,29.97
10462,beli-harddisk-eksternal,Palsu,1,23.01
10463,beli-harddisk-eksternal,Ni,2,21.51
10465,beli-harddisk-eksternal,BARANG PALSU,2,17.93
10466,beli-harddisk-eksternal,Belum sampai,2,15.6
10470,beli-harddisk-eksternal,Barang sampah...,1,28.01
10471,beli-harddisk-eksternal,Error,2,24.26
10472,beli-harddisk-eksternal,Produk bagus,1,23.01
10473,beli-harddisk-eksternal,Kecewa,1,22.49
10474,beli-harddisk-eksternal,SAMPAH!,1,22.17
10475,beli-harddisk-eksternal,Murni baru atau gak ?.,2,22.17
10476,beli-harddisk-eksternal,Eror,1,20.51
10505,beli-harddisk-eksternal,64 gb yg dikirim 16gb,1,21.51
10508,beli-harddisk-eksternal,Dua Bintang,2,20.51
10543,beli-harddisk-eksternal,Pembatalan,1,24.59
10555,beli-harddisk-eksternal,Kecewa.,2,23.01
10559,beli-harddisk-eksternal,😡,1,22.49
10598,beli-harddisk-eksternal,Dibatalkan,1,20.51
10632,beli-harddisk-eksternal,Pesanan yg di batalkan,1,15.42
10634,beli-harddisk-eksternal,pengajuan kredit,2,15.27
10730,beli-harddisk-eksternal,Tidak sesuai,1,21.51
10880,beli-harddisk-eksternal,flashdisk rusak!,1,30.71
10881,beli-harddisk-eksternal,Komplain,1,28.01
10882,beli-harddisk-eksternal,Not recomen,1,20.51
10908,beli-harddisk-eksternal,Segel sudah terbuka,1,30.55
10923,beli-harddisk-eksternal,sangat kecewa!!,1,29.01
11069,beli-harddisk-eksternal,Sangat kecewa ... parah,1,30.51
11104,beli-harddisk-eksternal,Kw barangnya,1,31.51
11139,beli-harddisk-eksternal,Kecewa,1,32.17
11158,beli-harddisk-eksternal,Kecewa kabel otg yah ga bisa dibpake,1,22.49
11182,beli-harddisk-eksternal,kecewa,2,28.24
11185,beli-harddisk-eksternal,Warna hitam ada ga,2,15.19
11238,beli-harddisk-eksternal,Kecewa,2,30.34
11241,beli-harddisk-eksternal,Jelek,1,22
11242,beli-harddisk-eksternal,Barang tidak sesuai- warna yg dipesan merah - yg datang biru,2,20.51
11243,beli-harddisk-eksternal,Parah,1,20.51
11246,beli-harddisk-eksternal,"Pengiriman cepat, tapi...",2,19.5
11270,beli-harddisk-eksternal,pengirimannya melebihi jadwal yg ditetapkan,2,15.52
11312,beli-harddisk-eksternal,Pesanan,1,21.46
11351,beli-harddisk-eksternal,Kenapa sampai sekarang belum dikirim juga,1,15.51
11497,beli-harddisk-eksternal,so bad,1,32.9
11833,beli-harddisk-eksternal,Satu bintang,1,21.36
11866,beli-harddisk-eksternal,jangan dibeli,1,32.95
11867,beli-harddisk-eksternal,Sangat kecewa,1,32.74
11868,beli-harddisk-eksternal,Penipuan,1,32.55
11869,beli-harddisk-eksternal,HATI HATI KETIPU,1,32.45
11870,beli-harddisk-eksternal,PALSU,1,31.34
11873,beli-harddisk-eksternal,jelek....! aku tertipu olehmu...!,1,29.01
11877,beli-harddisk-eksternal,Barang diduga palsu,1,25.44
